Id,SalePrice
1461,124624.62871655756
1462,161100.87693979076
1463,182459.923771417
1464,192818.31295059252
1465,189055.34601900808
1466,176258.99488615218
1467,173342.64886055153
1468,169629.51210984564
1469,181728.89408506357
1470,122386.55301620805
1471,196367.9444476102
1472,97534.7144418143
1473,99432.02847113277
1474,150205.20467753368
1475,113063.55088638644
1476,367434.4630199419
1477,252050.90402868553
1478,283773.0233029468
1479,281280.62790869246
1480,480605.6166767865
1481,328312.9511655426
1482,204444.34727931325
1483,178860.4842812194
1484,169265.39228344054
1485,179654.75556110332
1486,193435.00431423748
1487,320298.4573780706
1488,231789.81684541394
1489,198928.38299532616
1490,228514.11777265742
1491,194796.53443656812
1492,97282.80954835463
1493,171237.19368811868
1494,295962.4054087917
1495,285628.52318940934
1496,235435.49642135447
1497,182452.72694108065
1498,167216.3898248197
1499,156745.0128899046
1500,157994.994579685
1501,173140.17521609983
1502,154703.49076982547
1503,272771.75108894915
1504,235600.80293680757
1505,224583.01196595165
1506,182520.12413851204
1507,262773.9379362919
1508,197222.7800717464
1509,156712.75426957023
1510,147041.9572186604
1511,152811.33195320604
1512,174538.14290011555
1513,144549.79327406306
1514,157510.92034389474
1515,193179.06258964606
1516,152084.35823957386
1517,157396.6616776932
1518,130922.49893552581
1519,216001.7445253408
1520,132912.00233037735
1521,137598.41091857597
1522,165455.9446216774
1523,113771.89136445137
1524,122359.12586298725
1525,121790.0538608196
1526,115825.38380255322
1527,109130.47018834567
1528,129487.00613130533
1529,149803.6168264367
1530,173709.02721839744
1531,117568.81712332253
1532,98139.10260503496
1533,146206.8803859023
1534,123986.31645172232
1535,148307.84891745582
1536,113058.28488815721
1537,71116.17157134147
1538,139419.2610340313
1539,183537.5106012442
1540,88954.6736560446
1541,136683.47479914274
1542,140693.17226368486
1543,187523.00728910638
1544,88530.56477098764
1545,105780.50478145517
1546,125350.80354930359
1547,131126.83020325296
1548,128771.75341834228
1549,115114.62944674077
1550,133985.40311200533
1551,113416.21588953734
1552,141606.86604405136
1553,140467.29560502345
1554,113991.01569306507
1555,172464.46521608718
1556,91587.54555089751
1557,99738.26080538993
1558,97135.55813427448
1559,73966.28561004932
1560,139610.32275028183
1561,130824.62233240767
1562,132797.01679604698
1563,121565.48865417235
1564,164481.5103908669
1565,153087.1343873078
1566,235686.7639114754
1567,84487.2842180759
1568,236155.03990887108
1569,142986.28435086826
1570,138833.96192970473
1571,120808.42665895431
1572,146097.3380400785
1573,239440.1357320733
1574,120021.21983036291
1575,220698.7449299962
1576,236300.25643843925
1577,187115.25030688097
1578,146716.8791486058
1579,143332.83126253763
1580,191399.58238704654
1581,150330.9163846865
1582,126910.43609862072
1583,322122.39826288767
1584,231619.58140133577
1585,143113.09530396905
1586,77130.99123577282
1587,105632.67202567209
1588,149056.57140099772
1589,102451.99996274796
1590,135815.68765161952
1591,94277.84462294508
1592,126568.9064778954
1593,121138.50770201834
1594,124611.01548500746
1595,114564.9406500263
1596,221909.62507426014
1597,194184.58011118334
1598,192662.50636521046
1599,164897.54777658725
1600,165278.25454795355
1601,69197.31027254816
1602,115683.85333353298
1603,72859.24340837487
1604,270722.81216212275
1605,238624.53534879666
1606,164250.82240649668
1607,168780.24661058356
1608,210506.27378182486
1609,182628.36670677492
1610,153172.9208477273
1611,143572.08037703217
1612,180181.6561019466
1613,174124.33781979978
1614,115415.86617531939
1615,86982.39512874407
1616,78407.70146895142
1617,89336.48745684726
1618,128022.52138557317
1619,137518.44016471505
1620,166524.25816552542
1621,139909.3812684011
1622,142947.3572861374
1623,272709.5405544906
1624,218399.14192078577
1625,119245.99825126422
1626,169320.46635167557
1627,189360.4721056434
1628,272435.2426054779
1629,169011.67329916114
1630,359984.47192207986
1631,213091.29042355067
1632,235079.48946662966
1633,169036.28623532312
1634,185589.48621934874
1635,179286.86055896833
1636,158690.3983899171
1637,191313.01633618763
1638,186227.13105556095
1639,183811.0994571937
1640,248409.6100925995
1641,178559.8021472799
1642,230095.2358140963
1643,223588.38491074988
1644,226056.62974163415
1645,205372.90561211875
1646,155555.58529277192
1647,156753.25502038273
1648,135843.48528988205
1649,139208.9460269431
1650,118718.3525190457
1651,121897.28954288743
1652,97478.81321599509
1653,98154.14448084685
1654,152432.86984440382
1655,138862.28350927093
1656,146639.51323969985
1657,153619.06114578247
1658,153239.2516381349
1659,123668.18549640516
1660,151430.63842469957
1661,458774.89742085704
1662,372436.59324514365
1663,374358.8597806467
1664,483739.11719157983
1665,294716.12528336624
1666,330769.44347248896
1667,380087.5842220713
1668,329880.12450303836
1669,285106.9410788872
1670,343194.1045302794
1671,276218.7181916294
1672,450990.06281755894
1673,297347.4926893106
1674,247143.1003701883
1675,200556.2088101911
1676,195304.8604152923
1677,218182.04009177745
1678,454481.03067187744
1679,404364.0301681287
1680,325038.0874536218
1681,239229.60195736666
1682,310684.73928416916
1683,187601.64572067285
1684,176459.0562071159
1685,176621.7105155478
1686,171140.26556218948
1687,169173.10328052056
1688,187743.85799704632
1689,191319.75860799852
1690,189898.3771464764
1691,181675.5073376213
1692,253796.84363824443
1693,167720.64321424876
1694,180707.77998698695
1695,164442.57770841828
1696,282904.5795720494
1697,164967.96374032096
1698,347255.8935468578
1699,347040.64570403495
1700,253843.79758941938
1701,262413.46342738176
1702,247699.83236055815
1703,250221.98588622702
1704,285154.45335112035
1705,227316.41229057172
1706,299946.96722441807
1707,206910.89812551942
1708,204756.1796078124
1709,252456.77859018135
1710,215902.43829391905
1711,257035.22318449264
1712,253269.64892661237
1713,278561.31787813705
1714,218466.46840218792
1715,201024.21950228632
1716,176192.27632000262
1717,167605.96922913432
1718,130699.98614684957
1719,197738.2411623922
1720,245514.01832264874
1721,157488.8361445307
1722,120791.67290002253
1723,150892.4605765566
1724,201456.667935214
1725,243646.9397972237
1726,188802.62515752125
1727,162370.57926643878
1728,177265.2281242288
1729,161438.6303373403
1730,154341.64299323928
1731,120705.33190910866
1732,129042.39280529579
1733,119116.90412788947
1734,124133.64151522455
1735,131171.96519578077
1736,115295.6294210056
1737,317553.7942481691
1738,232060.49537011626
1739,263024.1209681234
1740,228093.0824670935
1741,194185.4995471676
1742,171016.65406384974
1743,176212.16708884187
1744,303204.0251093254
1745,227081.58033539497
1746,184683.35482217683
1747,211440.51384394066
1748,219935.21969500615
1749,153014.90097998493
1750,130379.50507396724
1751,233876.38108322423
1752,120855.19897443392
1753,145508.52456080698
1754,189576.20937284964
1755,169779.89749867958
1756,128319.49890963639
1757,122487.59475215619
1758,146780.75598539683
1759,159627.7053877748
1760,166919.5065689477
1761,145461.8407739738
1762,179505.8999880925
1763,168328.71757372038
1764,117182.7653703191
1765,148244.0539997931
1766,179766.55061881317
1767,217184.33202311822
1768,144049.32530693253
1769,162838.85417763187
1770,146216.13241407942
1771,123307.78629379705
1772,132344.35578204357
1773,130802.73221668853
1774,145274.37282590554
1775,136247.8390828843
1776,122426.05969526201
1777,115246.15518898355
1778,137376.59559356782
1779,123553.68458783277
1780,165976.2910400131
1781,127415.88694394448
1782,95102.0464945185
1783,135350.6680541726
1784,106016.33107855816
1785,121424.48918548312
1786,141170.38875928085
1787,163245.50461399186
1788,64245.93593603183
1789,97509.89715587291
1790,84568.46870215375
1791,187620.49548410214
1792,153423.41430403682
1793,133927.00662676126
1794,140301.97934460556
1795,135196.9339419488
1796,128467.06251028043
1797,116597.73127054854
1798,123470.3648143704
1799,109252.44829957989
1800,132968.65458386912
1801,127751.4426556868
1802,130642.71931514655
1803,150556.06524620627
1804,141954.0647226083
1805,139038.54558189542
1806,122652.90163705443
1807,130434.97640450328
1808,114204.98973086591
1809,123508.07714060087
1810,137623.12015541075
1811,98598.60465444108
1812,98300.80236414597
1813,122911.17765830724
1814,96898.52847123571
1815,64959.5984680131
1816,102766.52338052834
1817,111382.71573009272
1818,137495.58695982504
1819,117565.80571698185
1820,58087.34125977092
1821,114162.36495096081
1822,149233.31136151633
1823,51364.44941690244
1824,129370.59498879629
1825,134865.03815408217
1826,102758.88220303546
1827,104879.7857406807
1828,130440.97894810676
1829,118118.69701117242
1830,142909.0797065435
1831,137756.32993374832
1832,94359.85613445255
1833,141921.96885105802
1834,121517.97685115089
1835,122058.30199807647
1836,127640.22115739014
1837,90561.80622420971
1838,125853.20661745119
1839,100947.62410125103
1840,146444.0215571887
1841,138458.51171376483
1842,84861.31634875904
1843,136846.00921738264
1844,136997.25825151513
1845,145485.93992370187
1846,154381.7065274572
1847,165001.31223613332
1848,62674.91479002583
1849,108716.18681250425
1850,119694.11455442078
1851,152283.8644466826
1852,130152.90545062539
1853,130816.81843538188
1854,163753.47450652564
1855,142052.7299410841
1856,222500.47937895847
1857,153750.77787571348
1858,138191.75328023717
1859,117666.96013018436
1860,149928.43585170744
1861,117276.7258530834
1862,301502.0511387808
1863,283417.24779237376
1864,283422.98461655766
1865,322278.2700055259
1866,305089.6923520913
