Id,SalePrice
1461,126776.04669519363
1462,151227.52063759006
1463,182114.31266100405
1464,188678.39492571243
1465,192870.54115468435
1466,183749.95989248695
1467,168591.5757085446
1468,176345.1306257053
1469,183637.1614282465
1470,129927.84774164356
1471,202010.38509192606
1472,101217.95571163842
1473,105500.66116949153
1474,154403.7673046677
1475,126253.5010365234
1476,343417.0689679349
1477,250910.0886022271
1478,299883.1249065045
1479,300038.8545977521
1480,389605.21910004504
1481,304716.9497355901
1482,207462.2404912956
1483,187377.71082344122
1484,177511.49356730215
1485,177960.94892515911
1486,199775.9488912056
1487,303382.60770130204
1488,237653.99691100718
1489,200347.75304236606
1490,215204.15852890722
1491,198354.9324643552
1492,105165.269713444
1493,176820.16689278797
1494,285712.36657825834
1495,277418.2050213556
1496,227600.69313456517
1497,186046.39264427737
1498,161667.40161722785
1499,159996.00932334716
1500,162060.46376557284
1501,169765.6118573275
1502,167739.01402267924
1503,258258.3026702686
1504,220353.71012516608
1505,220425.35661273132
1506,185257.36148894625
1507,232669.21137794846
1508,188497.1125270903
1509,157736.30748481047
1510,148844.29069737514
1511,149723.37751985595
1512,172759.87485717595
1513,151531.00727885487
1514,151138.58669231614
1515,190414.76251821814
1516,153140.04322203956
1517,148744.8145098043
1518,141260.46974308707
1519,222006.72600981212
1520,138573.06712331105
1521,139604.6387001002
1522,162347.63402120522
1523,118895.15072582463
1524,120072.01169867464
1525,126085.84986958787
1526,126602.98094285972
1527,112297.96178030301
1528,126585.58826717407
1529,141079.35531219956
1530,164993.8870046103
1531,132750.89056036808
1532,104773.001643923
1533,141993.8753424145
1534,120043.7079701211
1535,149965.0684208971
1536,121668.60489488856
1537,99523.90111691525
1538,144265.6312039971
1539,183318.27970324724
1540,126874.26947498765
1541,140845.06150539042
1542,137132.44522486362
1543,175562.51338606593
1544,91664.74911336006
1545,107682.94890086989
1546,123240.01749401484
1547,135329.6001043752
1548,126720.60434625196
1549,116440.80943363978
1550,138191.39456423768
1551,121589.19367740909
1552,142414.4622445353
1553,133691.827023003
1554,114621.3406874864
1555,167597.4217704386
1556,101312.50186379085
1557,118449.30538614698
1558,105958.63568253348
1559,115051.71258400966
1560,141730.8485529615
1561,149260.072392969
1562,127325.34313322777
1563,122840.91941221397
1564,162259.04561835245
1565,155058.02000211747
1566,201708.85870450825
1567,96778.27248771647
1568,211636.52802133773
1569,155391.87939454586
1570,137611.6674919953
1571,127979.82853336293
1572,141945.86153834252
1573,224882.75806488775
1574,135209.62526032052
1575,199636.6352936795
1576,220152.62107063283
1577,194541.69357083397
1578,146094.65928008585
1579,143219.31600195638
1580,192424.04915838665
1581,138440.92813207282
1582,127360.34873590598
1583,307581.0729684388
1584,231452.16088383785
1585,146509.3767550321
1586,93942.96041919135
1587,113008.98654673164
1588,140240.30470548864
1589,109650.96354919909
1590,133743.84225577908
1591,102114.34248123068
1592,130339.8488853874
1593,119423.747334707
1594,124370.47037886095
1595,129852.9064226376
1596,200702.0101984344
1597,166495.16561418606
1598,181950.30647571577
1599,163866.59893776738
1600,176860.05352502177
1601,88753.28655021427
1602,115581.73205289844
1603,103416.01009286252
1604,262875.9459009533
1605,240100.44453018653
1606,163674.0858198958
1607,167775.5146751808
1608,215626.16648905695
1609,192462.32749976846
1610,161212.5228868937
1611,148304.71896490853
1612,186549.3775914248
1613,178348.8946070028
1614,120851.92820211397
1615,94346.89845883788
1616,90243.74381609875
1617,98096.45620456454
1618,123738.91993430497
1619,133972.0645038325
1620,169718.12590329282
1621,140643.6282137317
1622,144535.25773020153
1623,258960.98534015883
1624,217403.07041497057
1625,127757.36994424951
1626,170290.29748322797
1627,187548.95413640048
1628,258169.33202947455
1629,170923.34071424048
1630,292727.68233040086
1631,196035.9666244935
1632,232421.38813068357
1633,170111.03043729463
1634,187249.4856070515
1635,181428.38924528254
1636,168519.44262391678
1637,182861.7083053479
1638,195214.31394534948
1639,180730.3192188129
1640,229339.28724709884
1641,174771.92026720342
1642,216499.48790386398
1643,217881.2257286809
1644,216263.2124354467
1645,186389.79840958974
1646,156750.0940169077
1647,161466.01325428393
1648,140259.30656321047
1649,137014.0184905913
1650,124192.71591084778
1651,123309.30486300493
1652,101455.33100877129
1653,101803.05834551723
1654,154201.5326951356
1655,146973.44974842021
1656,152151.47595747063
1657,153171.36125827284
1658,155801.8147269991
1659,130345.9974736715
1660,151249.83185463233
1661,388337.6403582533
1662,325007.72652196087
1663,362540.4231107397
1664,390829.20501065656
1665,306863.33202505595
1666,314933.69744539994
1667,329937.52400341333
1668,323776.0749757135
1669,280933.99589652714
1670,326169.8039176395
1671,266257.2814539304
1672,380329.3067606205
1673,287784.21277335595
1674,247383.30220956
1675,196456.52080874657
1676,194914.40319045348
1677,209867.99964135222
1678,380746.68308795313
1679,364322.9240476573
1680,300971.98511669476
1681,240966.00704269906
1682,305534.59543233865
1683,196550.4354968476
1684,183370.73426365945
1685,180391.99241097155
1686,182427.06377449792
1687,171391.93243109898
1688,196097.05317263526
1689,194885.61539427482
1690,191035.57897620305
1691,182180.38540889064
1692,246787.2572149637
1693,171711.9848017326
1694,182514.7501259448
1695,170495.46961680285
1696,261668.48443344346
1697,169317.23874265075
1698,311282.2467781093
1699,314636.4715090531
1700,240332.81282917844
1701,255904.32934647973
1702,252827.44867342146
1703,256672.15880586446
1704,279412.88749510155
1705,231455.7028626267
1706,363279.56559619115
1707,212529.59093706595
1708,206829.80185371044
1709,256475.14656319903
1710,219549.46458576326
1711,253771.62359398903
1712,256630.50021946052
1713,261897.05253090445
1714,218620.16759119605
1715,198538.49105458218
1716,178454.66937958144
1717,165998.8990650244
1718,131300.81496534773
1719,203327.36627023228
1720,238786.08144897336
1721,165433.0397063168
1722,126699.58813915846
1723,156482.24212838282
1724,214210.9572402341
1725,225803.28699849595
1726,189954.17967505302
1727,179450.19913222408
1728,189613.705474778
1729,161821.38078049783
1730,149992.09539607196
1731,125907.91713438094
1732,128855.3063651283
1733,125705.23833571943
1734,131091.00364360283
1735,131461.92706140093
1736,123214.46004628051
1737,268298.87138670945
1738,211098.832367343
1739,251496.24342307475
1740,226454.0687464043
1741,182266.89061891322
1742,168246.17757463944
1743,172280.47723204107
1744,257658.44324860573
1745,209189.65528508378
1746,195049.8808955083
1747,197269.97919527817
1748,204528.32813812184
1749,161373.17790960116
1750,140437.38513201565
1751,210719.9663270338
1752,122781.26214410139
1753,153253.68104347447
1754,191855.02207041788
1755,166520.70155405276
1756,125291.86644183157
1757,121372.29295573813
1758,147123.35582381807
1759,163571.1741284051
1760,162550.33538323684
1761,150881.92338532655
1762,168806.8765894204
1763,166141.73880105244
1764,123203.48259711757
1765,172129.87214303386
1766,173051.5430309856
1767,197115.12102026612
1768,140868.9751240323
1769,164193.44132640676
1770,140338.04439047925
1771,134427.00474551914
1772,139592.6134141687
1773,137818.42545284805
1774,153821.89429403972
1775,133681.8537461421
1776,121047.15120746932
1777,114942.56702990482
1778,132738.51120348726
1779,122562.70516959227
1780,165902.2911752242
1781,133464.87582603568
1782,105588.38842884566
1783,135882.96666262622
1784,109823.65614825775
1785,121464.59062381134
1786,150719.42144802574
1787,160001.36000661796
1788,83238.25824405215
1789,107349.38935284059
1790,100166.22239918006
1791,174362.8098604959
1792,148786.48441941725
1793,145973.76905348385
1794,136376.28276367273
1795,133229.91276673434
1796,126476.75715807565
1797,121237.04294977439
1798,128956.66231159524
1799,112073.45554954004
1800,130136.29773059973
1801,131585.06927488872
1802,136669.06308559654
1803,155560.8336840865
1804,139981.80663955223
1805,137121.35142751643
1806,120387.53268560351
1807,134604.9027874518
1808,120575.29371812374
1809,119106.93791009244
1810,139158.23845529434
1811,114738.04322159733
1812,109839.07894167984
1813,120660.41097575957
1814,104004.1752793035
1815,79750.9647981045
1816,104179.46754491543
1817,132788.5140538967
1818,143123.7456247003
1819,118336.7719268716
1820,88885.11542612797
1821,118253.66209438647
1822,146962.9264536242
1823,80865.59899986855
1824,132770.6953603961
1825,133162.5262379097
1826,109215.3280971124
1827,111867.8662550058
1828,132506.84760199845
1829,116940.5728394644
1830,136521.19374826204
1831,146066.74964968886
1832,122505.3403984686
1833,142412.26953684815
1834,125051.91698788608
1835,139735.07215869916
1836,129919.35801681248
1837,99395.90287882836
1838,125627.97892088708
1839,102014.5222822646
1840,138191.93705728414
1841,136732.36085031665
1842,99202.20061259648
1843,143056.75870246603
1844,138432.83977418966
1845,144505.23344626487
1846,151584.58136618414
1847,159671.63216886445
1848,77710.54837812898
1849,120692.2402327536
1850,124221.81640404914
1851,148328.15997537095
1852,129279.07018706569
1853,141589.8786731126
1854,168363.09201705287
1855,150735.92401824775
1856,218853.35009957606
1857,159951.9100158349
1858,139305.5137093219
1859,128067.06318360711
1860,148807.2980313014
1861,127747.493805494
1862,249663.42425545698
1863,243117.43385867085
1864,243117.43385867085
1865,303462.1604981733
1866,312677.23860517365
1867,230915.21624316036
1868,287089.84248817485
1869,200945.95374454278
1870,214640.33575275505
1871,252878.92354633549
1872,181392.6537022466
1873,225761.27750706658
1874,138531.84613346503
1875,197612.85388611688
1876,193625.67335167623
1877,208247.78436332033
1878,218528.14624540007
1879,129184.88241877692
1880,134550.6470674841
1881,247309.87870694272
1882,245357.39220278323
1883,198709.72538852022
1884,206723.8610314369
1885,236076.28242170284
1886,282123.922511014
1887,203538.1477488037
1888,259662.78852405024
1889,175968.62833250596
1890,136283.80031604314
1891,139971.96295140294
1892,114300.94526302945
1893,135116.31138913872
1894,134683.9484995061
1895,147874.54077696532
1896,122700.84159453007
1897,126260.55524284864
1898,115965.03050827372
1899,139361.35893961252
